"ID","Age","Gender","Department_Major","Department_Minor","質問1","質問2","質問3","質問4","質問5","質問6","質問7","質問8","質問9","質問10","質問11","質問12","質問13","質問14","質問15","質問16","質問17","質問18","質問19","質問20","質問21","質問22","質問23","質問24","質問25","質問26","質問27","質問28","質問29","質問30","質問31","質問32","質問33","質問34","質問35","質問36","質問37","質問38","質問39","質問40","質問41","質問42","質問43","質問44","質問45","質問46","質問47","質問48","質問49","質問50","質問51","質問52","質問53","質問54","質問55","質問56","質問57","質問58","質問59","質問60","質問61","質問62","質問63","質問64","質問65","質問66","質問67","質問68","質問69","質問70","質問71","質問72","質問73","質問74","質問75","質問76","質問77","質問78","質問79","質問80"
1906,34,"男性","企画部","広報IR課",4,1,1,4,2,1,3,1,1,1,1,1,1,3,3,1,4,3,1,1,1,3,3,4,3,4,1,2,2,2,2,3,1,2,2,3,2,3,4,3,4,3,3,2,3,2,4,3,4,4,1,2,3,2,4,4,1,3,4,1,4,2,4,2,1,2,3,2,2,2,2,4,1,3,2,2,4,1,4,3
1907,43,"女性","企画部","広報IR課",1,1,4,2,1,3,4,4,4,2,3,4,1,3,1,1,3,2,4,2,1,3,2,2,1,4,2,1,2,3,2,3,3,3,1,2,3,3,3,2,3,2,1,4,3,4,3,4,1,4,3,1,3,4,4,4,4,3,4,3,3,2,4,4,4,4,1,3,2,1,4,2,4,4,1,4,1,2,4,3
1908,31,"女性","生産本部","製造第二課",3,2,3,4,2,3,3,3,3,2,2,4,4,3,3,2,4,1,3,1,1,1,4,2,1,4,1,4,1,3,2,2,3,3,2,2,3,4,4,4,3,1,4,1,1,3,3,4,3,1,1,3,2,3,2,2,2,1,2,1,4,2,4,2,1,2,3,2,4,4,3,4,2,2,2,1,2,2,4,3
1909,52,"女性","営業本部","海外営業部",3,1,1,3,1,3,2,2,1,4,3,1,2,3,1,2,2,2,2,2,4,2,2,1,3,1,2,2,1,4,2,2,1,1,2,4,2,4,3,1,2,2,2,3,1,2,2,2,3,1,1,3,4,2,3,1,4,2,3,2,4,1,3,2,3,1,2,3,1,2,2,4,1,3,1,4,1,4,4,4
1910,25,"男性","生産本部","製造第二課",3,3,4,2,4,4,4,3,1,1,3,4,4,3,2,3,1,1,2,4,1,2,3,4,3,3,4,1,4,1,3,2,1,1,1,4,1,4,3,1,3,3,1,1,2,2,1,4,1,2,2,2,1,1,3,1,4,2,2,2,4,4,4,1,2,4,1,2,4,3,3,2,3,4,4,1,3,4,1,3
1911,51,"女性","生産本部","製造第二課",2,1,1,3,2,3,4,3,4,1,1,4,3,2,2,4,2,4,2,1,4,2,1,1,1,3,3,2,3,2,3,2,1,4,3,4,1,3,3,4,2,2,1,4,3,4,3,2,3,2,2,3,4,1,2,4,3,4,2,4,1,2,3,1,1,2,3,4,2,3,2,4,3,3,1,3,3,2,4,3
1912,42,"男性","企画部","広報IR課",1,4,3,4,4,1,1,4,1,1,1,4,2,1,1,4,3,4,3,3,1,3,4,3,1,4,1,1,2,3,3,2,4,3,1,2,1,2,4,4,4,3,3,1,4,2,3,4,1,3,4,3,1,2,4,4,2,4,2,1,4,4,2,1,3,3,3,2,2,2,4,2,4,2,3,3,1,4,1,2
1913,42,"男性","企画部","広報IR課",3,4,1,3,3,1,4,3,3,4,4,4,3,1,2,3,4,3,1,4,1,1,3,4,1,4,1,2,3,2,3,3,3,4,1,2,2,3,3,2,3,4,2,3,4,4,4,3,3,4,4,2,1,2,2,3,1,2,1,4,3,4,4,2,1,3,2,2,4,2,1,4,1,1,1,2,2,1,2,4
1914,44,"女性","営業本部","海外営業部",3,3,4,2,2,4,3,4,4,4,4,1,4,2,1,1,3,4,2,1,2,1,2,3,2,1,4,3,2,1,3,1,2,3,4,3,1,1,2,4,4,3,1,3,3,2,3,4,2,4,1,2,4,3,3,2,4,4,4,2,1,3,3,2,3,3,4,3,2,3,1,4,3,1,3,3,3,2,4,4
1915,43,"女性","営業本部","海外営業部",4,3,4,2,4,3,1,3,3,3,1,4,4,2,4,2,3,4,1,1,3,3,1,1,3,1,3,1,3,1,4,1,2,1,4,3,3,1,3,3,1,3,4,2,4,4,1,1,4,4,4,2,3,3,2,4,1,4,1,2,3,4,3,2,4,2,2,4,3,4,4,4,3,2,3,3,4,2,4,3
1916,33,"女性","営業本部","国内営業第二部",4,3,4,3,3,1,4,1,4,1,1,2,3,2,1,3,1,1,4,3,1,3,4,4,1,4,3,2,3,1,1,3,3,3,1,1,2,3,3,4,3,4,3,3,4,4,4,1,3,4,4,2,3,3,4,3,1,1,4,3,1,3,2,3,3,4,4,4,2,1,1,2,2,4,3,1,3,1,4,1
1917,25,"女性","企画部","経営企画課",4,3,2,2,2,1,3,1,3,4,1,2,3,2,3,1,2,4,3,2,4,1,3,4,3,3,3,4,4,4,1,4,1,2,3,2,3,1,4,4,2,4,3,4,4,2,1,3,2,3,2,3,1,2,1,3,4,1,1,4,4,1,4,2,1,3,4,2,1,1,4,2,4,1,4,2,4,3,4,4
1918,51,"女性","マーケット戦略部","マーケット戦略2課",3,4,3,3,2,1,1,2,1,3,1,3,4,1,4,4,2,1,1,1,2,2,3,1,2,2,1,2,2,3,1,1,2,3,3,1,1,3,4,3,2,2,3,4,4,2,2,3,2,4,3,1,2,1,2,2,3,1,1,4,2,2,3,4,2,2,4,1,1,3,2,1,4,1,2,4,3,4,3,4
1919,38,"女性","管理本部","経理部",4,2,2,1,3,2,2,1,4,4,2,2,1,4,4,2,3,1,4,1,4,1,4,1,2,3,3,1,1,3,3,4,3,1,2,4,2,2,2,1,2,1,3,2,4,4,1,1,2,4,4,3,1,1,3,4,4,4,1,3,4,4,1,1,3,1,1,1,3,1,2,3,3,3,2,2,3,1,4,2
1920,58,"女性","管理本部","総務部",1,1,2,2,1,1,1,4,1,4,3,2,3,2,1,3,2,4,2,2,1,3,4,1,1,2,4,3,4,4,3,3,2,3,4,1,1,1,2,1,3,3,3,2,2,1,4,1,1,2,2,2,2,3,4,3,3,2,1,3,4,3,4,4,3,3,2,4,4,4,2,4,1,1,4,4,4,2,3,1
1921,31,"男性","マーケット戦略部","UX開発部",3,3,3,1,3,1,3,1,2,2,4,4,1,3,3,3,1,4,2,2,2,3,2,2,4,4,1,4,2,1,2,3,3,3,1,3,2,3,2,1,2,4,4,1,1,3,1,2,2,4,3,3,2,1,3,1,4,3,2,4,3,1,1,1,2,2,1,4,4,4,3,1,2,4,4,4,1,1,3,2
1922,44,"女性","生産本部","生産管理部",1,3,4,3,2,1,4,1,4,4,4,3,2,3,1,1,2,2,2,1,3,1,1,2,2,4,4,3,2,1,1,4,1,1,3,1,2,3,1,2,4,3,1,3,3,1,2,4,4,2,3,1,4,1,3,3,2,3,1,3,2,3,3,4,4,1,2,1,3,1,1,2,4,1,1,4,1,2,1,4
1923,60,"男性","マーケット戦略部","マーケット戦略2課",3,1,4,2,2,4,2,3,4,2,2,3,2,4,2,3,3,3,4,4,4,1,2,2,3,1,4,2,3,4,4,4,2,2,1,3,1,3,4,1,1,1,2,3,1,1,1,4,3,4,4,4,4,1,3,1,4,1,1,2,1,2,4,2,3,2,2,2,1,3,4,3,1,1,4,1,3,1,2,2
1924,31,"女性","生産本部","品質保証部",4,3,4,1,3,2,4,2,3,2,1,1,4,3,2,3,2,3,2,3,1,3,2,1,2,1,3,1,3,1,1,4,1,3,1,1,4,2,2,1,1,2,4,2,4,2,1,4,3,3,2,1,3,4,2,3,2,4,1,2,1,4,4,3,3,3,1,2,1,4,4,3,2,3,1,1,3,1,4,3
1925,33,"男性","企画部","事業開発課",2,4,3,3,2,2,4,4,3,4,3,3,2,3,1,2,1,4,1,3,4,4,3,2,4,3,2,2,4,1,3,4,3,4,4,1,2,2,1,3,1,3,2,3,3,3,4,2,1,2,2,1,2,2,3,3,4,3,4,4,4,3,2,1,4,4,3,3,1,2,4,4,3,1,1,3,1,2,2,1
1926,31,"女性","開発本部","デザイン部",1,4,4,1,4,2,2,3,3,1,1,3,4,2,4,4,2,2,2,3,4,3,1,1,2,4,3,2,4,4,4,3,1,2,2,3,3,3,4,3,3,4,1,2,4,1,3,3,1,2,2,2,3,3,4,1,3,4,3,3,4,1,1,1,3,3,4,4,1,4,2,4,1,2,2,2,3,3,1,1
1927,51,"女性","企画部","広報IR課",2,4,3,2,1,3,3,3,2,2,3,3,4,4,3,2,4,2,2,2,1,4,4,1,4,1,4,1,1,2,2,2,1,2,4,4,1,3,4,1,4,4,4,1,2,3,3,4,1,3,4,4,1,3,4,2,4,3,4,2,4,1,4,3,2,3,3,1,3,2,3,4,4,3,3,2,3,1,3,4
1928,49,"女性","生産本部","製造第一課",3,2,3,1,1,4,2,4,3,3,2,2,1,2,1,4,2,2,4,4,1,2,1,4,1,1,1,4,1,3,4,4,1,1,2,2,4,1,1,2,4,3,3,2,1,3,4,4,2,2,4,1,1,4,4,4,1,1,2,3,4,4,2,3,4,3,2,2,1,4,2,4,3,3,4,4,1,3,2,3
1929,34,"女性","営業本部","海外営業部",3,4,1,4,2,2,4,4,2,4,1,4,2,4,3,2,2,2,2,3,2,3,3,4,2,1,2,4,1,1,2,1,1,3,2,1,4,3,4,1,2,2,2,3,2,4,1,4,3,4,4,3,3,4,2,1,2,1,3,4,1,2,3,3,3,1,4,3,2,1,3,3,1,1,1,3,1,1,1,3
1930,37,"女性","開発本部","デザイン部",2,4,2,4,3,1,2,2,2,4,2,2,1,4,3,3,4,3,1,4,2,3,4,1,2,2,2,2,2,4,2,2,2,3,3,3,1,4,2,2,1,2,1,3,3,1,2,4,4,2,3,4,2,4,2,4,4,1,3,1,3,2,1,3,2,3,2,1,3,3,4,2,4,2,1,3,3,4,1,4
1931,53,"女性","開発本部","デザイン部",4,4,1,3,2,2,2,1,1,1,1,4,2,1,3,4,4,3,3,4,1,2,4,4,1,4,4,4,3,2,4,4,2,2,4,2,3,4,2,3,2,3,1,3,3,4,3,2,2,3,3,3,1,3,3,1,3,1,3,3,3,4,2,3,1,4,3,4,1,3,4,2,3,1,2,4,2,3,1,1
1932,60,"男性","営業本部","国内営業第二部",2,3,2,4,4,2,3,4,2,3,4,2,2,1,3,3,4,1,1,4,1,3,3,4,4,4,2,2,1,3,2,1,3,3,2,1,2,4,3,3,3,1,3,1,1,3,4,2,2,4,4,4,1,4,1,1,4,1,3,3,2,1,1,4,2,3,3,3,4,4,1,3,4,4,1,1,4,2,4,3
1933,58,"男性","管理本部","人事部",4,2,1,1,3,4,1,4,1,2,2,4,4,4,4,2,3,4,3,1,2,3,4,1,3,3,1,4,4,4,3,3,4,4,2,4,2,1,1,3,4,3,4,4,3,2,1,1,3,3,1,1,2,2,4,1,3,2,1,4,1,2,1,2,3,3,4,3,3,4,3,4,1,1,2,1,4,4,4,3
1934,57,"女性","営業本部","海外営業部",4,4,1,3,2,3,1,3,4,3,3,3,2,3,2,4,3,3,4,3,3,2,1,2,2,4,4,3,1,2,4,3,2,2,1,1,3,1,2,4,4,3,2,1,4,4,1,1,2,1,3,3,1,2,3,3,4,1,1,1,3,2,1,4,1,4,2,4,4,2,2,3,1,1,4,4,1,3,3,3
1935,22,"男性","管理本部","経理部",3,2,4,2,2,2,3,3,1,1,2,1,3,2,4,4,2,4,4,3,1,3,3,2,1,1,3,4,1,3,1,4,4,2,2,4,2,4,1,4,2,3,4,3,3,4,2,2,2,3,4,2,1,2,1,1,4,4,3,2,4,4,4,4,3,1,4,2,2,3,1,4,1,3,4,4,4,4,3,3
1936,58,"女性","営業本部","国内営業第一部",2,3,3,1,1,2,3,4,1,3,1,3,2,2,2,3,2,2,1,4,4,4,1,4,1,4,4,1,3,1,3,3,4,1,3,3,2,1,2,3,2,4,2,1,2,1,2,3,3,3,1,3,2,4,2,3,4,2,3,3,1,2,4,4,3,2,1,2,1,1,4,1,3,4,2,4,4,3,2,4
1937,32,"男性","管理本部","経理部",2,1,2,1,1,2,3,2,3,3,2,4,1,3,1,4,3,2,4,3,1,4,3,4,1,2,1,3,2,2,1,3,1,2,1,2,3,2,2,2,2,3,4,3,2,1,3,4,1,1,1,1,3,1,2,1,1,3,1,2,3,3,1,4,3,2,2,1,4,3,4,3,1,3,2,4,3,4,2,3
1938,60,"男性","企画部","広報IR課",2,4,2,3,3,3,2,4,3,2,1,1,2,2,1,3,4,4,2,2,4,1,1,4,4,4,2,3,1,1,2,1,2,2,1,4,3,2,2,3,2,1,3,3,2,1,4,3,2,4,4,4,1,1,2,4,2,1,3,1,3,4,2,2,1,1,4,2,2,4,4,1,4,1,3,2,3,4,2,2
1939,33,"女性","営業本部","営業企画部",4,3,4,4,1,3,1,3,2,3,1,2,4,4,4,4,4,1,4,3,4,2,4,3,2,2,2,3,1,2,1,3,2,3,2,3,3,3,1,2,3,2,4,4,1,4,3,2,2,4,4,1,1,1,1,4,1,4,3,4,4,4,3,1,1,3,4,3,1,4,3,4,4,2,2,2,1,4,4,4
1940,24,"女性","開発本部","デザイン部",2,4,4,2,4,3,1,2,4,4,1,2,1,3,3,3,3,3,4,4,3,2,4,4,1,4,3,1,4,1,3,3,2,4,3,3,3,4,1,4,1,4,2,2,1,4,3,3,4,3,2,4,2,2,4,1,1,1,4,2,3,4,2,3,2,2,1,2,2,2,4,3,1,2,3,2,1,2,4,2
1941,41,"女性","企画部","広報IR課",1,2,1,1,3,1,3,2,1,3,2,4,1,4,4,1,2,2,2,4,4,1,4,2,1,1,3,3,3,3,2,2,4,4,4,2,4,2,2,3,3,1,1,1,2,3,3,2,2,3,4,4,3,1,2,1,2,2,2,2,2,3,3,1,3,2,1,1,3,2,4,1,1,4,2,3,1,4,1,2
1942,58,"女性","マーケット戦略部","UX開発部",2,4,1,2,1,3,3,1,4,4,4,2,3,3,2,1,2,1,2,4,1,3,4,1,3,2,4,2,1,4,1,2,1,4,2,3,4,1,3,3,3,2,2,3,1,3,4,3,4,4,3,4,4,1,1,3,4,1,4,1,4,1,2,2,3,2,3,1,2,1,2,1,2,2,1,1,2,1,4,3
1943,56,"男性","企画部","事業開発課",1,2,1,1,1,1,4,3,2,2,1,1,3,1,3,1,4,3,1,4,1,4,2,1,3,1,3,1,1,4,2,3,3,3,3,3,3,3,4,2,1,2,2,1,2,2,2,1,3,4,4,3,4,3,2,3,1,4,2,1,2,3,3,4,4,3,2,2,2,4,1,3,4,4,3,1,4,4,1,4
1944,57,"女性","営業本部","営業企画部",3,3,1,2,2,4,3,2,2,4,2,4,3,2,2,3,1,3,2,1,1,4,1,1,3,4,2,4,3,2,1,3,1,3,2,4,3,1,4,3,2,4,1,3,2,2,3,3,2,4,1,2,2,2,4,1,1,3,2,3,3,1,3,2,1,3,2,2,3,1,1,1,2,4,4,4,1,2,2,3
1945,59,"男性","マーケット戦略部","マーケット戦略2課",3,2,1,3,4,2,4,2,2,2,2,3,2,4,4,1,1,1,3,2,3,1,4,2,1,2,3,4,2,1,1,4,1,1,1,1,1,1,2,2,2,4,3,1,3,3,3,3,1,3,2,2,4,4,4,4,2,4,1,4,3,3,2,3,2,3,3,3,1,3,2,2,3,3,4,4,2,2,4,1
1946,49,"男性","マーケット戦略部","マーケット戦略2課",1,2,2,2,3,3,1,3,2,3,3,2,1,2,4,3,1,4,4,1,2,4,3,4,1,3,3,1,2,4,2,1,2,1,3,3,4,4,1,4,2,1,4,3,1,4,4,2,3,4,4,4,4,4,3,2,2,4,2,1,1,3,1,4,2,4,1,4,3,4,4,3,4,3,1,4,3,3,4,2
1947,59,"女性","管理本部","経理部",2,2,2,1,3,3,3,2,4,2,3,1,4,4,4,3,4,4,4,4,3,4,1,2,1,2,3,4,3,2,4,3,1,2,2,1,4,4,1,1,1,1,1,4,4,2,1,4,4,2,4,2,3,3,2,4,2,2,2,2,4,4,2,1,2,4,3,4,3,1,1,4,4,4,3,4,1,3,2,4
1948,58,"男性","企画部","事業開発課",1,1,4,2,1,2,2,1,1,3,1,4,3,4,4,3,4,4,1,4,2,4,4,4,3,1,1,4,2,3,2,4,1,3,1,2,2,3,1,4,1,1,2,2,4,3,4,2,3,4,4,3,2,3,4,2,3,2,4,1,1,4,2,1,4,4,3,1,1,2,4,2,2,4,2,1,1,2,4,4
1949,37,"男性","管理本部","人事部",2,2,1,1,3,1,3,2,4,2,1,1,4,2,2,4,1,3,4,1,3,3,1,4,3,2,4,1,3,3,2,3,1,4,2,3,2,1,3,3,2,1,1,2,2,3,4,3,3,2,2,3,1,4,2,4,4,1,2,4,2,2,3,1,4,2,2,4,3,2,1,2,4,4,1,4,2,1,2,3
1950,59,"女性","マーケット戦略部","マーケット戦略2課",3,1,3,2,1,1,4,2,1,1,2,4,4,1,3,4,3,3,1,1,1,2,1,3,3,3,4,1,2,1,2,1,3,2,3,1,1,1,3,1,1,4,4,2,3,2,4,3,4,3,1,4,1,1,4,4,2,4,1,2,1,4,2,1,2,1,2,1,4,3,3,3,1,2,4,1,1,3,4,2
1951,47,"女性","企画部","事業開発課",2,2,2,1,4,2,1,2,2,4,3,4,3,1,1,3,3,3,4,1,2,4,1,2,1,1,4,4,2,3,2,1,2,1,4,2,2,1,4,2,1,4,4,2,2,1,1,3,2,1,3,2,2,1,3,2,3,4,1,2,2,2,1,3,1,2,3,4,3,1,4,1,1,3,4,2,2,3,3,4
1952,29,"女性","企画部","事業開発課",1,4,3,3,1,1,3,2,2,2,2,4,4,2,1,3,4,2,1,2,3,1,4,4,4,3,1,4,4,2,4,4,1,2,4,3,4,2,4,1,1,4,1,4,3,3,2,1,3,4,3,2,2,2,3,3,1,3,1,2,4,3,1,1,1,2,2,1,3,2,3,2,4,3,3,4,3,3,2,1
1953,23,"男性","企画部","事業開発課",4,4,3,4,1,1,1,4,2,3,3,3,3,4,1,1,4,2,4,1,3,1,1,1,4,1,4,1,4,3,4,1,2,3,4,4,1,2,2,3,4,2,3,3,4,2,1,4,3,1,1,3,2,2,4,1,3,2,2,4,2,1,4,4,2,4,1,3,2,2,2,4,2,1,4,3,1,2,1,1
1954,47,"女性","営業本部","海外営業部",1,3,2,2,3,2,3,2,3,2,1,2,3,1,2,3,3,1,4,3,2,1,4,1,4,1,2,3,1,1,4,3,4,3,2,3,2,2,4,2,4,3,1,4,1,4,4,2,2,3,4,3,2,1,4,1,3,1,3,2,1,3,3,2,4,3,1,1,2,4,3,3,1,1,4,4,2,3,4,3
1955,34,"男性","営業本部","海外営業部",3,3,2,4,2,4,3,1,1,1,1,4,2,1,4,3,2,4,1,4,1,4,4,3,2,1,2,4,4,4,2,3,4,2,4,4,1,4,1,4,2,1,4,1,3,3,4,4,1,1,2,2,2,2,4,1,1,4,4,1,4,2,4,1,2,3,1,4,1,4,4,4,3,3,2,1,2,3,4,2
1956,24,"男性","管理本部","総務部",3,1,3,4,1,3,1,4,1,3,1,1,1,4,3,2,2,2,2,1,2,4,1,3,3,2,4,4,4,1,3,2,1,1,2,1,2,2,2,1,1,4,3,1,1,1,3,3,3,4,4,4,4,2,1,2,1,3,2,4,1,3,3,1,2,2,2,3,4,1,3,1,3,2,3,1,1,3,3,1
1957,41,"女性","企画部","広報IR課",4,2,1,1,4,1,3,4,2,4,2,2,1,2,2,2,4,1,1,2,4,3,3,4,4,3,1,3,1,4,4,4,3,1,4,3,2,3,1,2,2,3,4,3,3,2,4,1,4,4,4,4,2,4,2,4,3,4,3,3,4,2,1,3,4,2,2,2,1,1,4,3,4,2,2,4,4,1,1,1
1958,29,"女性","生産本部","製造第二課",4,2,4,3,4,3,2,4,2,2,4,2,1,2,3,4,2,4,4,4,2,1,3,1,1,4,1,4,4,2,3,4,2,2,3,4,4,2,3,3,4,2,2,3,1,4,2,2,4,1,1,3,2,3,3,1,2,1,4,1,4,3,4,1,1,1,2,2,4,2,2,4,4,2,4,3,2,2,2,4
1959,54,"男性","企画部","経営企画課",1,1,2,1,1,3,1,1,1,1,1,3,4,1,2,3,1,2,4,1,3,4,3,1,3,4,4,1,3,2,3,3,4,4,1,2,3,1,4,2,1,1,2,1,2,3,4,1,4,2,1,2,4,1,4,3,1,3,1,4,3,4,1,1,2,1,3,2,4,1,4,1,3,4,3,2,2,2,2,2
1960,33,"男性","生産本部","製造第二課",2,1,2,1,3,3,4,1,4,4,2,4,2,3,4,2,2,2,3,1,2,2,4,1,4,1,1,3,1,4,2,1,4,3,3,1,4,2,1,4,1,2,3,2,1,4,3,4,3,3,1,3,2,4,4,1,4,4,3,4,2,3,4,2,2,4,3,2,1,4,2,2,4,3,2,2,3,3,4,2
1961,53,"女性","管理本部","人事部",4,2,4,3,4,1,4,3,1,3,3,3,3,4,2,4,3,1,1,1,2,1,4,1,1,3,2,4,4,1,1,3,4,1,2,4,4,1,4,4,1,4,2,3,3,2,1,3,1,1,2,4,1,1,3,4,1,2,4,3,4,1,4,1,4,2,2,3,4,3,3,3,1,3,3,1,1,4,3,1
1962,25,"男性","企画部","事業開発課",1,4,4,2,4,3,1,1,2,4,2,1,1,3,3,2,1,4,3,2,3,4,1,2,1,3,2,4,2,3,2,2,1,2,1,1,1,4,1,3,4,3,1,4,1,3,1,2,1,4,1,4,3,2,3,2,3,1,4,3,3,1,1,3,1,1,4,3,2,3,4,3,2,4,4,1,3,3,1,2
1963,23,"男性","企画部","広報IR課",2,4,2,3,1,2,1,3,3,4,3,2,3,3,1,2,2,4,3,3,2,4,4,2,4,3,2,3,2,4,1,3,2,3,1,1,4,2,2,3,4,1,3,4,3,3,4,4,4,2,4,1,2,3,1,2,2,1,1,2,2,1,3,3,1,2,4,3,1,2,3,3,2,4,4,1,2,1,3,1
1964,50,"女性","企画部","事業開発課",1,3,1,4,3,4,1,3,3,1,3,1,4,3,2,1,4,1,1,1,2,3,2,1,1,3,4,2,1,2,1,2,4,2,1,4,4,4,2,2,3,2,1,2,4,1,1,4,1,1,2,1,3,3,3,2,4,4,3,1,3,3,4,2,2,2,1,4,1,2,2,4,2,2,4,2,3,4,3,2
1965,51,"男性","管理本部","法務部",4,4,4,2,2,1,4,3,4,3,3,1,3,1,1,4,4,1,4,1,3,2,1,2,4,4,2,2,3,4,3,2,1,1,2,4,4,1,3,4,3,2,4,4,2,2,1,1,1,3,3,3,2,2,4,2,4,1,1,2,2,1,1,4,2,3,4,4,4,3,2,4,3,4,1,2,1,4,4,1
1966,38,"女性","営業本部","営業企画部",4,1,3,3,2,1,4,2,1,1,4,4,2,4,2,1,3,2,3,4,2,4,1,1,4,3,1,1,4,3,3,2,3,2,4,4,4,3,4,4,2,3,1,4,3,2,2,1,1,2,4,4,4,1,1,3,4,1,3,4,2,3,3,1,4,4,1,4,4,4,4,3,4,2,2,2,1,3,2,2
1967,38,"男性","企画部","事業開発課",3,1,1,3,4,3,3,1,4,4,1,2,1,2,2,2,4,2,3,3,4,2,2,3,1,2,2,4,1,2,3,3,2,4,1,3,1,3,2,2,1,1,3,4,2,2,4,2,2,4,2,4,4,1,4,1,3,1,2,3,1,1,3,3,3,4,1,2,3,1,1,1,4,2,3,3,3,1,3,3
1968,43,"女性","生産本部","生産管理部",3,4,2,3,2,3,2,1,4,2,3,4,4,1,4,2,2,1,4,1,3,3,2,3,2,4,4,3,3,2,4,3,4,3,4,2,4,3,4,1,2,2,3,3,3,2,3,3,1,2,2,4,2,1,3,4,3,4,3,2,4,3,4,1,3,1,2,2,2,3,3,2,3,3,3,1,1,3,2,2
1969,51,"女性","管理本部","人事部",1,3,3,4,1,4,1,4,4,2,3,1,1,2,1,4,3,3,4,3,1,4,4,2,1,2,4,4,2,4,1,1,4,4,4,2,1,2,3,3,3,3,2,3,3,4,4,1,1,3,2,4,2,2,3,3,3,1,1,3,1,1,3,1,4,4,3,3,4,2,4,1,3,2,2,3,2,2,4,1
1970,50,"女性","生産本部","製造第二課",1,3,3,4,4,1,3,2,3,2,3,4,2,3,2,2,3,4,1,4,4,1,3,2,3,4,1,4,3,2,3,3,2,4,4,1,2,4,1,4,2,2,4,3,1,3,1,4,4,2,1,2,1,3,2,3,2,3,3,2,3,4,1,1,1,1,2,1,3,4,2,1,4,4,4,3,1,3,3,4
1971,27,"男性","企画部","経営企画課",2,4,1,2,3,2,3,1,1,1,3,3,3,4,4,2,1,4,4,4,2,3,4,4,4,3,3,4,2,1,2,2,2,3,3,4,3,2,2,2,3,1,3,3,1,2,2,3,4,4,2,3,1,1,4,2,4,4,4,3,2,2,1,1,1,3,4,3,1,2,2,1,2,1,1,1,1,3,4,3
1972,22,"男性","営業本部","国内営業第二部",4,3,1,2,2,2,1,2,3,1,1,2,1,3,4,3,4,2,2,1,2,1,4,4,2,3,3,2,1,3,3,3,3,3,4,3,2,1,3,1,1,1,1,3,3,4,3,3,1,3,1,1,2,4,1,1,2,2,2,4,4,2,2,4,1,2,1,2,3,4,4,2,1,1,4,4,1,3,3,1
1973,40,"女性","開発本部","デザイン部",4,2,2,3,2,2,3,4,4,3,4,3,2,2,2,2,4,4,1,4,3,1,4,3,3,2,3,1,2,3,1,2,4,2,1,1,3,3,1,3,4,1,3,3,4,4,1,2,1,4,3,2,1,1,4,4,3,2,2,3,2,3,1,3,4,3,2,3,2,2,1,2,3,3,2,3,3,2,2,2
1974,22,"男性","生産本部","製造第二課",1,1,4,3,4,3,3,3,3,1,3,2,2,4,2,3,1,3,3,2,3,3,3,1,2,2,4,3,3,1,1,4,3,4,3,3,2,2,1,2,1,4,1,4,3,1,1,4,3,1,4,2,1,2,2,4,2,1,1,4,3,3,2,1,2,3,2,4,2,3,4,1,1,2,2,1,1,1,4,3
1975,35,"女性","開発本部","技術研究部",2,3,1,1,1,2,1,4,1,4,4,2,4,3,1,3,1,3,1,4,3,1,3,2,1,2,2,1,1,2,3,1,1,1,4,2,1,4,1,3,3,4,3,4,3,3,2,3,2,4,1,4,2,2,1,3,1,1,2,4,4,4,1,3,1,4,3,2,2,3,4,4,3,2,3,4,4,3,1,2
1976,60,"男性","生産本部","品質保証部",1,1,3,1,2,4,1,2,3,2,4,1,1,2,2,2,2,1,3,2,1,4,2,4,3,3,2,2,1,2,3,4,2,3,1,4,3,3,4,2,3,1,2,2,3,2,4,1,2,3,2,3,1,2,3,1,3,4,2,2,1,1,1,2,1,3,3,1,2,3,2,4,2,4,1,1,2,4,1,1
1977,50,"男性","営業本部","営業企画部",1,2,1,1,4,2,4,2,3,1,4,2,2,2,1,4,1,3,1,1,1,1,2,4,4,4,2,2,3,4,2,3,2,3,4,3,1,3,4,4,2,1,3,1,3,4,1,3,2,3,4,4,2,3,2,2,2,3,4,1,1,2,4,4,2,3,2,3,3,4,2,4,3,4,3,3,4,2,4,4
1978,45,"男性","マーケット戦略部","UX開発部",3,2,4,3,1,2,1,2,4,2,3,1,3,1,3,2,2,3,4,4,4,3,3,1,2,1,1,2,3,3,4,4,3,1,3,2,3,3,4,4,4,4,4,2,4,1,1,3,3,2,4,3,4,1,3,4,4,1,2,2,4,2,1,2,4,4,3,4,4,1,3,3,1,3,2,1,3,2,3,4
1979,31,"男性","管理本部","人事部",2,4,2,1,1,1,3,3,1,2,4,1,4,4,4,2,3,3,3,3,2,3,1,2,3,1,1,3,4,4,2,3,1,2,1,1,1,3,2,2,4,2,1,4,2,1,2,3,3,2,4,2,4,1,2,2,2,2,2,1,3,1,1,4,1,1,4,3,2,2,1,3,2,2,2,3,1,2,1,3
1980,44,"男性","開発本部","製品開発部",1,1,3,1,4,2,2,2,4,1,3,3,1,3,4,4,2,3,3,3,1,4,3,4,1,4,3,1,3,1,3,2,2,3,1,1,4,3,4,3,4,4,3,3,1,4,2,1,3,3,2,2,2,3,1,1,2,2,3,1,2,1,3,3,3,2,4,2,2,2,4,3,3,4,4,4,4,2,4,1
